Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
VJV8FYVS,journalArticle,2022,"Kherbouche, Meriem; Pisoni, Galena; Molnár, Bálint",Model to Program and Blockchain Approaches for Business Processes and Workflows in Finance,Applied System Innovation,,,10.3390/asi5010010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123822247&doi=10.3390%2fasi5010010&partnerID=40&md5=27eb27bee7f093c87a74b45a1fe7c757,,2022,3/12/2025 0:46,3/12/2025 0:46,,,,1,5,,,,,,,,,,,,,,,,,Type: Article,,,,
48964LKA,journalArticle,2022,"Hicham, Reguieg; Anis, Benallal Mohamed",Processes meet Big Data: Scaling process discovery algorithms in Big Data environment,Journal of King Saud University - Computer and Information Sciences,,,10.1016/j.jksuci.2021.02.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103013433&doi=10.1016%2fj.jksuci.2021.02.008&partnerID=40&md5=ca1f2b02ffe1df731e2c78de1e635314,,2022,3/12/2025 0:46,3/12/2025 0:46,,8478 – 8489,,10,34,,,,,,,,,,,,,,,,,Type: Article,,,,
Q64ZE6WG,journalArticle,2022,"Ye, Sheng; Wang, Jing; Ali, Sikandar; Khattak, Hasan Ali; Guo, Chenhong; Yang, Zhongguo",Recovering Latent Data Flow from Business Process Model Automatically,Wireless Communications and Mobile Computing,,,10.1155/2022/7579515,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133617177&doi=10.1155%2f2022%2f7579515&partnerID=40&md5=ce83e42c730cbb5bb59dba5aec47d646,,2022,3/12/2025 0:46,3/12/2025 0:46,,,,,2022,,,,,,,,,,,,,,,,,Type: Article,,,,
PSZ9JMQ2,journalArticle,2022,"Ayapbergenova, Assem; Yerimbetova, Aigerim",PROJECT MANAGEMENT TECHNOLOGY IN CREATING A BUSINESS PROCESS MANAGEMENT INFORMATION SYSTEM AT THE PRESENT STAGE OF DEVELOPMENT OF THE ℡ECOMMUNICATIONS SECTOR OF KAZAKHSTAN,Eastern-European Journal of Enterprise Technologies,,,10.15587/1729-4061.2022.261091,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141752087&doi=10.15587%2f1729-4061.2022.261091&partnerID=40&md5=7b9320c7d2fc441a60867923e3f830b7,,2022,3/12/2025 0:46,3/12/2025 0:46,,17 – 28,,3-119,5,,,,,,,,,,,,,,,,,Type: Article,,,,
3W2H3SLZ,journalArticle,2022,"Grisold, Thomas; Groß, Steven; Stelzl, Katharina; vom Brocke, Jan; Mendling, Jan; Röglinger, Maximilian; Rosemann, Michael",The Five Diamond Method for Explorative Business Process Management,Business and Information Systems Engineering,,,10.1007/s12599-021-00703-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107640063&doi=10.1007%2fs12599-021-00703-1&partnerID=40&md5=95a8dbccc657770ef7d9551f86a4a003,,2022,3/12/2025 0:46,3/12/2025 0:46,,149 – 166,,2,64,,,,,,,,,,,,,,,,,Type: Article,,,,
P2IRPRBT,journalArticle,2022,"Gošnik, Dušan; Stubelj, Igor",Business process management and risk-adjusted performance in SMEs,Kybernetes,,,10.1108/K-11-2020-0794,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106253666&doi=10.1108%2fK-11-2020-0794&partnerID=40&md5=fd814e232f32e56067d485a82256d835,,2022,3/12/2025 0:46,3/12/2025 0:46,,659 – 675,,2,51,,,,,,,,,,,,,,,,,Type: Article,,,,
ZLFKR37X,journalArticle,2022,"Slavin, Boris B.",Technologies of collective intelligence in the management of business processes of an organization,Business Informatics,,,10.17323/2587-814X.2022.2.36.48,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134772918&doi=10.17323%2f2587-814X.2022.2.36.48&partnerID=40&md5=09f093d9766e84d7bc5528421325cac9,,2022,3/12/2025 0:46,3/12/2025 0:46,,36 – 48,,2,16,,,,,,,,,,,,,,,,,Type: Article,,,,
KUVC5TMA,journalArticle,2022,"Szelągowski, Marek; Lupeikiene, Audrone; Berniak-Woźny, Justyna",Drivers and Evolution Paths of BPMS: State-of-the-Art and Future Research Directions,Informatica (Netherlands),,,10.15388/22-INFOR487,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133707211&doi=10.15388%2f22-INFOR487&partnerID=40&md5=54f99f5304046f93fbddef6d8d06cd1c,,2022,3/12/2025 0:46,3/12/2025 0:46,,399 – 420,,2,33,,,,,,,,,,,,,,,,,Type: Article,,,,
CAJMBDXT,journalArticle,2022,"Kord Toudeshki, Leila; Seyyedi, Mir Ali; Salajegheh, Afshin",A Context-Aware Architecture for Realizing Business Process Adaptation Strategies Using Fuzzy Planning,International Journal of Software Engineering and Knowledge Engineering,,,10.1142/S0218194022500024,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123910107&doi=10.1142%2fS0218194022500024&partnerID=40&md5=19c12192cace84590771c28414cf1b26,,2022,3/12/2025 0:46,3/12/2025 0:46,,37 – 70,,1,32,,,,,,,,,,,,,,,,,Type: Article,,,,
P9MPI4TX,journalArticle,2022,"Seymour, Lisa F.; Koopman, Ashley",Analysing factors impacting BPMS performance: a case of a challenged technology adoption,Software and Systems Modeling,,,10.1007/s10270-021-00922-w,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114388848&doi=10.1007%2fs10270-021-00922-w&partnerID=40&md5=5f3805b811c5af67f5050e79eb1db954,,2022,3/12/2025 0:46,3/12/2025 0:46,,869 – 890,,3,21,,,,,,,,,,,,,,,,,Type: Article,,,,
J8RQR7VH,journalArticle,2022,"Mustansir, Amina; Shahzad, Khurram; Malik, Muhammad Kamran",Towards automatic business process redesign: an NLP based approach to extract redesign suggestions,Automated Software Engineering,,,10.1007/s10515-021-00316-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122214266&doi=10.1007%2fs10515-021-00316-8&partnerID=40&md5=2ec1977cda1ee04b04dac96de8259f18,,2022,3/12/2025 0:46,3/12/2025 0:46,,,,1,29,,,,,,,,,,,,,,,,,Type: Article,,,,
2VYUI7ER,journalArticle,2022,"Csikósová, Adriana; Čulková, Katarína; Janošková, Mária",Controlling Tools Use in Business Processes Management,TEM Journal,,,10.18421/TEM111-45,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125713968&doi=10.18421%2fTEM111-45&partnerID=40&md5=f49be5f0257bf603b4913120cf1cf5ee,,2022,3/12/2025 0:46,3/12/2025 0:46,,356 – 366,,1,11,,,,,,,,,,,,,,,,,Type: Article,,,,
2D26GA2P,journalArticle,2022,"Ismaili-Alaoui, Abir; Baina, Karim; Benali, Khalid",IoDEP: Towards an IoT-Data Analysis and Event Processing Architecture for Business Process Incident Management,International Journal of Advanced Computer Science and Applications,,,10.14569/IJACSA.2022.01304104,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130098329&doi=10.14569%2fIJACSA.2022.01304104&partnerID=40&md5=af3b2fd1443242906731e18007ed61ab,,2022,3/12/2025 0:46,3/12/2025 0:46,,900 – 915,,4,13,,,,,,,,,,,,,,,,,Type: Article,,,,
NMBCPCR7,journalArticle,2022,"Shakir, S. Shaffath Hussain; Rajesh, A.",Power Control Based BPM with CDS Scheduling for Downlink Transmission in LTE-A Networks,Wireless Personal Communications,,,10.1007/s11277-022-09683-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129358654&doi=10.1007%2fs11277-022-09683-1&partnerID=40&md5=61080e66e2b8f1071a3c7355649c4e81,,2022,3/12/2025 0:46,3/12/2025 0:46,,2753 – 2767,,3,125,,,,,,,,,,,,,,,,,Type: Article,,,,
R8D9KWCY,journalArticle,2022,"De Masellis, Riccardo; Di Francescomarino, Chiara; Ghidini, Chiara; Tessaris, Sergio",Solving reachability problems on data-aware workflows,Expert Systems with Applications,,,10.1016/j.eswa.2021.116059,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118496385&doi=10.1016%2fj.eswa.2021.116059&partnerID=40&md5=6487e2ef8ac9439e54c00d3bef8edc66,,2022,3/12/2025 0:46,3/12/2025 0:46,,,,,189,,,,,,,,,,,,,,,,,Type: Article,,,,
3HNF6UGB,journalArticle,2022,"Stein Dani, Vinicius; Freitas, Carla Maria Dal Sasso; Thom, Lucinéia Heloisa",Recommendations for visual feedback about problems within BPMN process models,Software and Systems Modeling,,,10.1007/s10270-021-00972-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123101019&doi=10.1007%2fs10270-021-00972-0&partnerID=40&md5=d69409fe19030d8bd0c8ae342695358a,,2022,3/12/2025 0:46,3/12/2025 0:46,,2039 – 2065,,5,21,,,,,,,,,,,,,,,,,Type: Article,,,,
34Q8N5MA,journalArticle,2022,"Kregel, Ingo; Distel, Bettina; Coners, André",Business Process Management Culture in Public Administration and Its Determinants,Business and Information Systems Engineering,,,10.1007/s12599-021-00713-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113674470&doi=10.1007%2fs12599-021-00713-z&partnerID=40&md5=82d4633db641dfa20869830332c06edd,,2022,3/12/2025 0:46,3/12/2025 0:46,,201 – 221,,2,64,,,,,,,,,,,,,,,,,Type: Article,,,,
9S8GEY4T,journalArticle,2022,"Sanchez-Gonzalez, Pedro-Luis; Díaz-Gutiérrez, David; Núñez-Rivas, Luis R.",Digitalizing Maritime Containers Shipping Companies: Impacts on Their Processes,Applied Sciences (Switzerland),,,10.3390/app12052532,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125811253&doi=10.3390%2fapp12052532&partnerID=40&md5=dacb12205340784381cb8ce671496fe3,,2022,3/12/2025 0:46,3/12/2025 0:46,,,,5,12,,,,,,,,,,,,,,,,,Type: Article,,,,
FJI7PNAV,journalArticle,2022,"Bubenik, Peter; Capek, Juraj; Rakyta, Miroslav; Binasova, Vladimira; Staffenova, Katarina",Impact of Strategy Change on Business Process Management,Sustainability (Switzerland),,,10.3390/su141711112,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137866226&doi=10.3390%2fsu141711112&partnerID=40&md5=12f540353b1887ab620024c92b9402ca,,2022,3/12/2025 0:46,3/12/2025 0:46,,,,17,14,,,,,,,,,,,,,,,,,Type: Article,,,,
NAVJ3XGW,journalArticle,2022,"De Giacomo, Giuseppe; De Masellis, Riccardo; Maggi, Fabrizio Maria; Montali, Marco",Monitoring Constraints and Metaconstraints with Temporal Logics on Finite Traces,ACM Transactions on Software Engineering and Methodology,,,10.1145/3506799,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132285300&doi=10.1145%2f3506799&partnerID=40&md5=751da2a34ad55a06fddf21a74f5a9aa9,,2022,3/12/2025 0:46,3/12/2025 0:54,,,,4,31,,,,,,,,,,,,,,,,,Type: Article,,,,business process monitoring; metaconstraints; operational decision support; process constraints; runtime verification; Temporal logics
586HQYX3,journalArticle,2022,"Zekeng Ndadji, Milliam Maxime; Tchoupé Tchendji, Maurice; Tayou Djamegni, Clémentin; Parigot, Didier",A projection-stable grammatical model for the distributed execution of administrative processes with emphasis on actors’ views,Journal of King Saud University - Computer and Information Sciences,,,10.1016/j.jksuci.2021.07.019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112116695&doi=10.1016%2fj.jksuci.2021.07.019&partnerID=40&md5=bcfb4402165b6ebaccf0112382c310f3,,2022,3/12/2025 0:46,3/12/2025 0:46,,6104 – 6115,,8,34,,,,,,,,,,,,,,,,,Type: Article,,,,
FK2JARA6,journalArticle,2022,"Seiger, Ronny; Malburg, Lukas; Weber, Barbara; Bergmann, Ralph",Integrating process management and event processing in smart factories: A systems architecture and use cases,Journal of Manufacturing Systems,,,10.1016/j.jmsy.2022.05.012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131145401&doi=10.1016%2fj.jmsy.2022.05.012&partnerID=40&md5=3da4730623e62b20679c64e818b7b2b6,,2022,3/12/2025 0:46,3/12/2025 0:46,,575 – 592,,,63,,,,,,,,,,,,,,,,,Type: Article,,,,
2V82EGFY,journalArticle,2022,"Silva Rosa, Leonardo; Soares Silva, Thanner; Fantinato, Marcelo; Heloisa Thom, Lucineia",A visual approach for identification and annotation of business process elements in process descriptions,Computer Standards and Interfaces,,,10.1016/j.csi.2021.103601,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120338461&doi=10.1016%2fj.csi.2021.103601&partnerID=40&md5=3b045933c1f41ff077f216d3792c4af9,,2022,3/12/2025 0:46,3/12/2025 0:46,,,,,81,,,,,,,,,,,,,,,,,Type: Article,,,,
GPPM9V95,journalArticle,2022,"Dursun, Mehtap; Fındık, S. Sirin; Goker, Nazli",Business process reengineering in health-care sector: application for the central sterilization unit,Kybernetes,,,10.1108/K-11-2020-0777,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109892576&doi=10.1108%2fK-11-2020-0777&partnerID=40&md5=bb7bce900f8ad954d11f53719fc8723f,,2022,3/12/2025 0:46,3/12/2025 0:46,,715 – 744,,2,51,,,,,,,,,,,,,,,,,Type: Article,,,,
WYX3RCNC,journalArticle,2022,"Mythily, M.; Saha, Sanchari; Selvam, Sudhakar; Swamidason, Iwin Thanakumar Joseph",BPM supported model generation by contemplating key elements of information security,Automated Software Engineering,,,10.1007/s10515-022-00321-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124005875&doi=10.1007%2fs10515-022-00321-5&partnerID=40&md5=d7cc46d1b89f36be4d7ddec97e15cb97,,2022,3/12/2025 0:46,3/12/2025 0:46,,,,1,29,,,,,,,,,,,,,,,,,Type: Article,,,,
G375Y6YJ,journalArticle,2022,"Ugljanin, Emir; Stojanović, Dragan; Kajan, Ejub; Maamar, Zakaria",B2S4B: A Platform for Smart City Business Processes Management and Adaptation,Studies in Informatics and Control,,,10.24846/v31i3y202207,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139991314&doi=10.24846%2fv31i3y202207&partnerID=40&md5=c304b50bbe638ef94e7e888f84d99416,,2022,3/12/2025 0:46,3/12/2025 0:46,,75 – 86,,3,31,,,,,,,,,,,,,,,,,Type: Article,,,,
UFDN8HC5,journalArticle,2022,"Li, Feifeng; Fang, Gang",Process-Aware Accounting Information System Based on Business Process Management,Wireless Communications and Mobile Computing,,,10.1155/2022/7266164,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130522330&doi=10.1155%2f2022%2f7266164&partnerID=40&md5=5e363b04be722956daaa790dab7df1a8,,2022,3/12/2025 0:46,3/12/2025 0:46,,,,,2022,,,,,,,,,,,,,,,,,Type: Article,,,,
A82X37Y7,conferencePaper,2023,"Handayani, Sharfina Febbi; Annisa, Lolanda Hamim; Wardati, Nanda Kurnia; Putri, Rachmah Agus",Correlation Between Social Media and Non-Technical Business Process Management in Small and Medium Enterprises,Proceedings of the 8th International Conference on Sustainable Information Engineering and Technology,979-8-4007-0850-3,,10.1145/3626641.3627209,https://doi.org/10.1145/3626641.3627209,"Small and Medium Enterprises (SMEs) have an essential role in economic development, so business people must be able to adapt to market and technology developments. Regarding the issue of the implementation of information technology, one of the innovations currently widely used in SMEs is the implementation of social media, so it is important to identify aspects of social media usage. Previous theoretical and empirical evidence has revealed that the Technology-Organizational-Environment (TOE) framework has become a popular model for examining various issues of implementing information technology innovations and finding antecedents in the information systems domain. Besides the implementation of social media, the existence of Business Process Management (BPM) in SMEs plays an important role in maintaining the efficiency and effectiveness of the organization's operations. BPM is an involved process and requires many technical and non-technical capability aspects. Most previous research focused on the technical capability aspects of business processes less successfully applied in Indonesian SME conditions. This study aims to analyze the non-technical capabilities of BPM that have yet to be studied in previous research. The data was collected by analyzing the results of interviews and observations on two garment SMEs in Surabaya, Indonesia. The contribution of this research is to provide new knowledge and studies on the relationship of the non-technical capabilities of BPM to the implementation of social media in SMEs. The results show the linkage between non-technical capabilities aspects and the implementation of social media in information search and sharing, marketing and branding, and playing an important role in customer relations.",2023,3/12/2025 0:49,3/12/2025 0:49,,489–497,,,,,,,SIET '23,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,"event-place: Badung, Bali, Indonesia",,,,business process management; non-technical capabilities; SMEs; social media
UF24IHT2,conferencePaper,2024,"Tumphasuwan, Khanita",Using the Business Digital Simulation Game of MonsoonSIM in the Business Process Management Course for Creating Knowledge and Understanding of University Students,Proceedings of the 2023 7th International Conference on Education and E-Learning,979-8-4007-0873-2,,10.1145/3637989.3638024,https://doi.org/10.1145/3637989.3638024,"Abstract: To transform a traditional teaching model to a modern teaching model, this study used business digital game-based learning through MonsoonSIM with the purpose to enable students to learn from business games in simulated situations and gain more understanding of the interface among various organizational activities. Accordingly, the students managed business by utilizing data for planning and evaluation in building competitive strategies. The study results showed that the students’ pretest mean score was 56% whereas their posttest mean score increased to 75%. In addition, the students expressed more active learning than they did in lecture classes.",2024,3/12/2025 0:49,3/12/2025 0:49,,155–159,,,,,,,ICEEL '23,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,"event-place: Tokyo, Japan",,,,Business digital game base; Collaborative learning; Higher education; Learning motivation; MonsoonSIM
F99L8QWX,conferencePaper,2023,"Ladera-Mejia, Alexandra Gianella; Pun-Gutierrez, Xiomara Stephanie; Quiroz-Flores, Juan Carlos; Flores-Perez, Alberto Enrique",Digital Transformation Model Based on Business Process Management and Lean Manufacturing to Increase the Productivity of the Administrative Area of a Peruvian Aeronautical Company,Proceedings of the 8th International Conference on Industrial and Business Engineering,978-1-4503-9758-2,,10.1145/3568834.3568852,https://doi.org/10.1145/3568834.3568852,"The aviation sector has suffered the effects of the pandemic as the industry's problems have become more evident due to operational constraints. The challenging and uncertain scenario has made the airline industry adapt its business to innovative alternatives based on efficient and digital strategies associated with the sector's low productivity and the efficiency of each process. According to the reports, a series of failures were observed in the Maintenance Administrative Area, which is in charge of managing the work shifts of each technician in charge of aircraft maintenance, identifying that the most significant productivity problem in the area is based on the inefficient attention of requests to technical personnel. Therefore, a new model based on digital transformation was established by applying Business Process Management and Lean Manufacturing, in which the implementation of an ERP system connected to a self-service digital platform stands out. The main objective of this research is to increase productivity through the proposed new model and reduce unproductive times. Initially, the current case was analyzed, the improvements were identified, and the simulation was performed in the Arena software version 16; giving as a result of the validation, the increase of attention rate by 26.4%, the reduction of the rejection rate by 2.09%, the increase of the registration efficiency by 32.59%, and a significant reduction of the cycle time by 87.37%; obtaining as a key result the increase of productivity by 18.62%, achieving a precedent that contributes to the optimization of the processes in the aeronautical sector.",2023,3/12/2025 0:49,3/12/2025 0:49,,145–153,,,,,,,ICIBE '22,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,"event-place: Macau, China",,,,Aircraft industry; BPM; Digital transformation; Line balancing; standardized work; VSM
QKJES57D,conferencePaper,2023,"Bergami, Giacomo",Fast Synthetic Data-Aware Log Generation for Temporal Declarative Models,Proceedings of the 6th Joint Workshop on Graph Data Management Experiences &amp; Systems (GRADES) and Network Data Analytics (NDA),979-8-4007-0201-3,,10.1145/3594778.3594881,https://doi.org/10.1145/3594778.3594881,"Business Process Management algorithms are heavily limited by suboptimal algorithmic implementations that cannot leverage state-of-the-art algorithms in the field of relational and graph databases. The recent interest in this discipline for various IT sectors (cyber-security, Industry 4.0, and e-Health) calls for defining new algorithms improving the performance of existing ones. This paper focuses on generating several traces collected in a log from declarative temporal models by pre-emptively representing those as a specific type of finite state automaton: we show that this task boils down to a single-source multi-target graph traversal on such automaton where both the number of distinct paths to be visited as well as their length are bounded. This paper presents a novel algorithm running in polynomial time over the size of the declarative model represented as a graph and the desired log's size. The final experiments show that the resulting algorithm outperforms the state-of-the-art data-aware and dataless sequence generations in business process management.",2023,3/12/2025 0:49,3/12/2025 0:49,,,,,,,,,GRADES-NDA '23,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,"event-place: Seattle, WA, USA",,,,business process management; DFA; graph automata; synthetic data generator
GZLQUQLG,conferencePaper,2023,"Liakos, Christos; Panagopoulos, Aimilios Christos; Karkazis, Panagiotis",Smart Business Processing in Industry 4.0,Proceedings of the 26th Pan-Hellenic Conference on Informatics,978-1-4503-9854-1,,10.1145/3575879.3575963,https://doi.org/10.1145/3575879.3575963,"In the context of the Internet of Things and Industry 4.0 innovative technologies have been emerged namely Digital Twins, Business Process Management frameworks, Big Data analysis, and they are now available and ready to be used in order to create new management models. These models implement the interconnection of the structural elements of the production chain (machines, sensors, humans, etc.), by gathering and processing useful information, targeting on automated decisions, problems solving in real-time, and the flexible adjustment of the production process. In the current work, we present and evaluate a management architecture of a business process management flow to identify the alterations on digitally replicated industrial machinery and the impact they have on a production line.",2023,3/12/2025 0:49,3/12/2025 0:49,,32–37,,,,,,,PCI '22,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,"event-place: Athens, Greece",,,,Business Process Management; Digital Twin; Industrial Internet of Things; Industry 4.0
CYKTNYUC,conferencePaper,2023,"Avila, Diego Toralles; de Moura, Vitor Camargo; Thom, Lucineia Heloisa",Using Machine Learning to Classify Process Model Elements for Process Infrastructure Analysis,Proceedings of the XIX Brazilian Symposium on Information Systems,979-8-4007-0759-9,,10.1145/3592813.3592887,https://doi.org/10.1145/3592813.3592887,"Context: Business Process Management is an increasingly important discipline adopted by organizations to model, analyze, and implement their business processes. The complexity of understanding business processes is reduced when they are analyzed through process models. Problem: While many techniques assist and automate process modeling, the same is different for process analysis, which may reduce the effectiveness and consistency of BPM in improving business processes. Solution: This paper reports on our methodology to train a machine learning algorithm to automatically analyze process model elements (e.g., activities, swimlanes, data objects) and classify them according to three categories of infrastructure information: (i) process participants; (ii) processed documents and information; (iii) systems, technologies and tools. IS Theory: This work was conceived under the aegis of Organizational Learning Theory. The training of machine learning models seeks improvement over previous analysis methods through experimentation. Method: The research described in this paper is prescriptive and quantitative, organized through four phases: (i) model collection; (ii) dataset building; (iii) data evaluation; (iv) machine learning classifier development. Summary of Results: From a collection of 85 process models, three training datasets were created, with an average of 480 process activities each. We obtained accuracies between 88% and 96% depending on the category analyzed. Contributions and Impact in the IS area: The main contribution of this research is the methodology developed to help automate business process analysis through machine learning training datasets and models. We expect this approach to assist in achieving more consistent results in the analysis of large process architectures.",2023,3/12/2025 0:49,3/12/2025 0:49,,45–52,,,,,,,SBSI '23,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,"event-place: Maceió, Brazil",,,,business process management; infrastructure; machine learning; process model analysis; text labeling
IMCM8EWF,conferencePaper,2023,"Quiroz-Flores, Juan Carlos; Sanchez-Jimenez, Yasmin; Meza-La Rosa, Catherine",Commercial Management Model based on the DFSS and BPM Methodology to Increase Liquidity in SMEs in the Retail Commercial Sector,Proceedings of the 8th International Conference on Industrial and Business Engineering,978-1-4503-9758-2,,10.1145/3568834.3568838,https://doi.org/10.1145/3568834.3568838,"Peru is mostly made up of SMEs (small and medium-sized enterprises). Despite this, these companies often have financing problems, risking their liquidity and, in the long term, their solvency. A company with liquidity problems has a high probability of bankruptcy. Faced with this problem, it was decided to make a model based on the combination of two methodologies, Design for Six Sigma (DFSS) and Business Process Management (BPM). The proposed model was implemented in a Peruvian SME company in the retail commercial sector. In the analysis of the company, it was possible to identify the problems of the company, of which it was decided to solve two of them. As a proposed solution to the chosen problems, a restructuring of the collection policy was carried out. In addition, the opportunity was found to carry out a cumulative points strategy through the marketing strategy used by the company. The result was successful, the company improved the result of its Acid-Test Ratio to 1.3% and increased its liquidity indicator to 1.58%.",2023,3/12/2025 0:49,3/12/2025 0:49,,133–139,,,,,,,ICIBE '22,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,"event-place: Macau, China",,,,DFSS; Liquidity; Montecarlo Simulation; Points award; SME
NYJKQAQQ,conferencePaper,2024,"Dirnberger-Wild, Johannes; Roth, Maximilian",Conceptual Framework Introducing the Success Factors for Implementing Intelligent Automation-A Qualitative Multiple Case Study,Proceedings of the 2024 10th International Conference on Computer Technology Applications,979-8-4007-1638-6,,10.1145/3674558.3674560,https://doi.org/10.1145/3674558.3674560,"Productivity increases in administration remained partially untapped during recent years. At the same time, the pressure on existing professions is being exacerbated by demographic trends in industrialized countries. This reveals the potential offered by process automation in the administrative area. Technological progress can help to overcome this situation. In the recent past, Robotic Process Automation (RPA), automating simple and rule-based tasks, gained traction. RPA alone is not sufficient for more complex tasks. Therefore, supplementing or substituting AI-based technologies such as Machine Learning up to fully autonomous AI solutions, which we refer to as Intelligent Automation at its highest level, can be adopted. While RPA is regarded as an established technology, Intelligent Automation is still in its infancy. Therefore, research on successful practical examples is necessary for its dissemination. To this end, this paper conducts a qualitative multiple case study analysis based on guided semi-structured interviews aiming to identify success factors in the adoption of Intelligent Automation. To unravel the key factors, a framework comprising 45 success factors is introduced. This framework, along with its novelty to the scientific community, has the potential to facilitate practical implementation of Intelligent Automation. Yet, our investigation revealed that the identified use cases in the analyzed companies haven't reached the maturity level expected for Intelligent Automation. Consequently, the findings pertain to the early stages of Intelligent Automation development. This study distinguishes itself from prior research by incorporating additional cases from various institutions and sectors, utilizing a study design rooted in a broader scientific knowledge base. Given that a limited number of companies could be recruited despite extensive systematic acquisition efforts, this subject area deserves further research efforts.",2024,3/12/2025 0:49,3/12/2025 0:49,,8–14,,,,,,,ICCTA '24,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,"event-place: Vienna, Austria",,,,BPM; Business Process Management; Artificial Intelligence; Empirical Study; Framework; Intelligent Automation; IPA; Process Automation; Qualitative Study; Semi-structured Interviews
9ICSQ2XN,conferencePaper,2023,"Jacinto, Mariela; Rivera, Melissa; Viacava, Gino",Lean Service and BPM to Increase the Efficiency of an Operational Process in the Insurance Sector,Proceedings of the 8th International Conference on Industrial and Business Engineering,978-1-4503-9758-2,,10.1145/3568834.3568888,https://doi.org/10.1145/3568834.3568888,"One of the pillars of the world economy is the service sector, since in developed and developing countries it contributes 70% and 45% of GDP, respectively. For this reason, companies in this sector seek to innovate their processes, become more efficient and competitive. In this sense, Lean Service and BPM stand out for generating efficiency and competitiveness in Back Office processes, through a focus on optimizing the value of processes, eliminating activities and reducing waste. In this case study, the aim is to increase the efficiency of the process of issuing electronic receipts in a Peruvian Banking and Insurance company, through the implementation of Lean and BPM tools such as: electronic 5s, digital Poka Yoke, load balancing and BPMN. Our proposal model includes the aforementioned Lean Service and BPM tools, which together achieve the reduction of rework, reduction of time in operation and reduction of overtime, which translates into increased process efficiency. Although more and more companies are applying Lean tools in the Services sector, there are still few precedents for their application in the Banking and Insurance sector. In this sense, the novelty of our proposal is the application of a model that combines Lean and BPM tools, such as Poka Yoke and electronic 5s in a digital work environment, obtaining favorable results. For this reason, this research will contribute to the scientific community a new model to increase efficiency in companies in the insurance sector in Latin America.",2023,3/12/2025 0:49,3/12/2025 0:49,,218–222,,,,,,,ICIBE '22,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,"event-place: Macau, China",,,,BPM; • Lean Service; Banking; Information Management; Insurance; Poka Yoke; Process redesign
